SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SUNPHARMA, EQ, 08-Aug-2022,915.95,919.8,919.8,908.4,911.5,910.4,911.88,2677742,24417.86,93365,2032420,75.9
SUNTECK, EQ, 08-Aug-2022,505.1,503.5,503.8,491.0,493.0,495.55,498.92,372735,1859.65,14512,112736,30.25
SUNTV, EQ, 08-Aug-2022,471.6,470.0,473.75,465.25,468.0,469.55,469.02,416284,1952.47,10525,102418,24.6
SUPERHOUSE, EQ, 08-Aug-2022,225.6,229.0,234.0,223.9,228.1,229.0,230.11,22224,51.14,862,9080,40.86
SUPERSPIN, EQ, 08-Aug-2022,9.3,9.45,9.7,9.2,9.25,9.2,9.38,48135,4.52,203,26208,54.45
SUPRAJIT, EQ, 08-Aug-2022,342.05,343.6,345.8,338.25,340.15,340.35,342.07,110776,378.93,4735,64330,58.07
SUPREMEENG, EQ, 08-Aug-2022,2.1,2.1,2.2,2.05,2.2,2.2,2.16,1836199,39.69,575,1431873,77.98
SUPREMEIND, EQ, 08-Aug-2022,1869.5,1872.1,1880.55,1850.1,1866.0,1869.65,1865.3,23851,444.89,5449,12420,52.07
SUPREMEINF, BE, 08-Aug-2022,19.7,20.65,20.65,20.65,20.65,20.65,20.65,18109,3.74,50, -, -
SUPRIYA, EQ, 08-Aug-2022,349.9,351.9,354.9,347.0,347.9,348.15,350.43,175924,616.49,5871,69934,39.75
SURANASOL, EQ, 08-Aug-2022,23.3,24.3,24.3,23.0,23.0,23.1,23.63,236225,55.83,2212,155122,65.67
SURANAT&P, EQ, 08-Aug-2022,11.45,11.1,12.0,11.1,11.9,11.8,11.84,122540,14.51,566,91057,74.31
SURYALAXMI, EQ, 08-Aug-2022,61.5,61.5,63.5,61.5,62.6,62.5,62.54,7690,4.81,228,4022,52.3
SURYAROSNI, EQ, 08-Aug-2022,370.6,372.5,374.0,368.0,369.15,369.3,370.75,74217,275.16,3635,44748,60.29
SURYODAY, EQ, 08-Aug-2022,91.3,91.2,92.0,88.15,91.25,91.3,90.11,287992,259.51,4576,166754,57.9
SUTLEJTEX, EQ, 08-Aug-2022,65.35,65.65,66.5,64.55,64.75,64.75,65.6,99254,65.11,932,67094,67.6
SUULD, EQ, 08-Aug-2022,49.55,47.1,47.1,47.1,47.1,47.1,47.1,155488,73.23,960,143560,92.33
SUVEN, EQ, 08-Aug-2022,71.65,71.65,72.9,70.8,71.5,71.5,71.68,346624,248.45,3383,59287,17.1
SUVENPHAR, EQ, 08-Aug-2022,466.55,469.0,483.9,465.0,480.45,480.5,475.78,659292,3136.75,22747,312423,47.39
SUVIDHAA, EQ, 08-Aug-2022,8.45,8.95,8.95,7.6,7.65,7.7,8.02,765130,61.38,1964,554368,72.45
SUZLON, EQ, 08-Aug-2022,7.45,7.55,7.75,7.5,7.75,7.7,7.65,63946210,4894.51,27534,24805566,38.79
SVLL, SM, 08-Aug-2022,135.0,136.0,138.0,136.0,138.0,138.0,137.2,5000,6.86,3,5000,100
SVPGLOB, EQ, 08-Aug-2022,36.2,36.0,37.0,36.0,36.45,36.55,36.49,56934,20.78,427,41063,72.12
SWANENERGY, EQ, 08-Aug-2022,206.55,209.4,211.75,204.15,204.15,205.75,207.79,102147,212.25,2163,59128,57.89
SWARAJ, SM, 08-Aug-2022,46.8,45.0,48.0,44.5,46.5,46.25,45.37,36000,16.33,18,26000,72.22
SWARAJENG, EQ, 08-Aug-2022,1587.8,1595.75,1595.75,1560.0,1560.05,1570.9,1579.27,4019,63.47,629,2763,68.75
SWELECTES, EQ, 08-Aug-2022,360.5,362.0,377.0,359.5,369.0,367.45,369.51,31495,116.38,1534,15488,49.18
SWSOLAR, EQ, 08-Aug-2022,293.2,292.65,295.9,292.0,294.35,294.0,294.14,111483,327.91,2799,57024,51.15
SYMPHONY, EQ, 08-Aug-2022,919.65,919.65,921.65,908.0,909.0,909.35,912.65,10908,99.55,2412,7659,70.21
SYNGENE, EQ, 08-Aug-2022,563.15,565.8,577.75,563.0,576.1,576.15,571.85,334559,1913.17,8252,174031,52.02
TAINWALCHM, EQ, 08-Aug-2022,85.45,84.1,89.95,84.1,87.0,87.05,87.19,8644,7.54,401,4295,49.69
TAJGVK, EQ, 08-Aug-2022,160.9,161.7,164.35,160.8,163.0,163.1,163.17,195475,318.96,3672,120778,61.79
TAKE, EQ, 08-Aug-2022,27.05,26.9,29.0,26.35,27.0,27.05,27.23,723105,196.91,3494,271733,37.58
TALBROAUTO, EQ, 08-Aug-2022,538.85,545.7,559.75,540.55,546.1,547.45,548.69,82339,451.78,5763,41276,50.13
TANLA, EQ, 08-Aug-2022,749.9,750.45,760.0,716.0,720.1,720.2,728.66,916001,6674.55,40131,337068,36.8
TANTIACONS, BZ, 08-Aug-2022,10.7,11.0,11.0,10.3,10.8,10.75,10.66,6099,0.65,43, -, -
TARC, EQ, 08-Aug-2022,36.85,36.55,37.7,36.55,36.9,36.95,37.29,371348,138.48,2200,231064,62.22
TARMAT, EQ, 08-Aug-2022,51.15,51.15,51.85,51.15,51.6,51.35,51.41,2691,1.38,70,1742,64.73
TARSONS, EQ, 08-Aug-2022,855.3,775.0,795.0,684.25,777.0,772.05,765.77,1097926,8407.62,59916,324973,29.6
TASTYBITE, EQ, 08-Aug-2022,11461.75,11578.0,11749.0,11424.05,11591.45,11615.5,11632.73,1689,196.48,798,811,48.02
TATACAPHSG, N2, 08-Aug-2022,1050.0,1044.0,1049.5,1044.0,1049.1,1049.1,1047.58,326,3.42,9,325,99.69
TATACAPHSG, N8, 08-Aug-2022,1066.99,1067.0,1067.0,1066.8,1066.8,1066.8,1066.94,33,0.35,2,23,69.7
TATACAPHSG, NB, 08-Aug-2022,1140.0,1139.89,1139.89,1139.0,1139.0,1139.44,1139.45,4,0.05,2,0,0
TATACHEM, EQ, 08-Aug-2022,948.5,949.0,962.4,942.75,957.5,957.0,954.69,1140055,10884.02,26851,518795,45.51
TATACOFFEE, EQ, 08-Aug-2022,217.55,217.55,219.7,217.1,218.0,217.95,218.25,456210,995.68,5367,145148,31.82
TATACOMM, EQ, 08-Aug-2022,1101.35,1094.5,1103.8,1082.1,1093.9,1091.7,1092.63,461999,5047.93,17721,198926,43.06
TATACONSUM, EQ, 08-Aug-2022,784.8,781.5,793.9,781.0,789.25,788.7,788.67,947150,7469.93,33547,452292,47.75
TATAELXSI, EQ, 08-Aug-2022,9308.6,9321.2,9631.0,9312.55,9542.1,9555.2,9552.96,643666,61489.16,82421,126904,19.72
TATAINVEST, EQ, 08-Aug-2022,1473.1,1485.0,1485.0,1460.2,1469.0,1466.7,1471.8,19691,289.81,3610,8781,44.59
TATAMETALI, EQ, 08-Aug-2022,715.85,715.85,720.15,707.0,710.95,711.7,712.03,61750,439.68,3682,39547,64.04
TATAMOTORS, EQ, 08-Aug-2022,465.25,466.0,471.9,464.45,468.0,468.25,468.27,10561754,49457.16,120623,2031421,19.23
TATAMTRDVR, EQ, 08-Aug-2022,225.2,225.6,228.45,225.0,226.4,226.4,226.52,1069042,2421.61,12085,329437,30.82
TATAPOWER, EQ, 08-Aug-2022,232.1,232.05,232.85,227.7,228.5,228.25,230.01,11852419,27261.89,94438,4718095,39.81
TATASTEEL, EQ, 08-Aug-2022,107.35,107.85,108.15,106.7,107.25,107.2,107.35,41384943,44425.44,162485,19609516,47.38
TATASTLLP, EQ, 08-Aug-2022,605.1,608.15,618.0,605.0,616.25,615.85,612.69,34759,212.96,2678,19230,55.32
TATVA, EQ, 08-Aug-2022,2330.4,2345.0,2363.7,2316.0,2350.0,2346.0,2343.68,8623,202.1,2140,4336,50.28
TBZ, EQ, 08-Aug-2022,74.8,75.0,75.0,73.25,74.1,74.45,74.04,77296,57.23,1815,46300,59.9
TCFSL, ND, 08-Aug-2022,1096.0,1099.65,1101.01,1099.65,1100.0,1100.0,1100.17,1962,21.59,34,1873,95.46
TCFSL, NF, 08-Aug-2022,1230.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,50,0.6,1,50,100
TCFSL, NH, 08-Aug-2022,1078.0,1078.0,1078.0,1077.0,1077.0,1077.08,1077.18,235,2.53,8,235,100
TCFSL, NJ, 08-Aug-2022,1101.0,1103.0,1103.0,1102.05,1103.0,1103.0,1102.32,310,3.42,8,310,100
TCFSL, NL, 08-Aug-2022,1133.64,1139.0,1139.0,1134.0,1134.0,1134.0,1134.57,97,1.1,5,97,100
TCFSL, NN, 08-Aug-2022,1174.0,1174.0,1239.0,1174.0,1235.0,1237.0,1178.67,54,0.64,3,50,92.59
TCI, EQ, 08-Aug-2022,722.6,726.0,738.35,715.2,722.0,719.75,728.35,38225,278.41,4170,16594,43.41
TCIDEVELOP, EQ, 08-Aug-2022,375.45,370.2,380.0,370.0,374.4,376.45,373.91,231,0.86,22,203,87.88
TCIEXP, EQ, 08-Aug-2022,1663.75,1668.75,1682.75,1621.2,1650.0,1651.45,1646.44,41679,686.22,8214,15493,37.17
TCIFINANCE, BE, 08-Aug-2022,4.9,4.9,4.9,4.7,4.7,4.7,4.7,6433,0.3,30, -, -
TCNSBRANDS, EQ, 08-Aug-2022,617.0,607.75,622.35,607.6,615.8,612.55,612.42,15889,97.31,1634,8421,53
TCPLPACK, EQ, 08-Aug-2022,1027.2,1045.0,1056.2,1032.8,1048.0,1047.55,1044.0,7122,74.35,1321,4755,66.76
TCS, EQ, 08-Aug-2022,3365.05,3365.0,3378.9,3336.0,3375.85,3374.45,3363.48,1068836,35950.05,82770,674222,63.08
TDPOWERSYS, EQ, 08-Aug-2022,589.35,589.0,592.0,572.05,575.0,574.6,578.18,45841,265.04,5848,23075,50.34
TEAMLEASE, EQ, 08-Aug-2022,3232.6,3221.1,3248.75,3201.0,3201.05,3212.15,3220.92,8207,264.34,2982,3017,36.76
TECH, EQ, 08-Aug-2022,30.4,30.97,30.97,30.1,30.28,30.3,30.27,10095,3.06,135,7126,70.59
TECHIN, EQ, 08-Aug-2022,10.9,10.5,10.95,10.35,10.6,10.55,10.64,14529,1.55,108,8211,56.51
TECHM, EQ, 08-Aug-2022,1058.2,1056.0,1064.85,1049.05,1056.95,1056.6,1057.58,2579239,27277.54,70062,1551113,60.14
TECHNOE, EQ, 08-Aug-2022,291.25,289.05,294.85,285.25,291.0,288.5,290.3,48977,142.18,2244,24883,50.81
TEGA, EQ, 08-Aug-2022,476.45,473.5,481.15,463.6,471.0,470.1,474.61,73513,348.9,2323,49477,67.3
TEJASNET, EQ, 08-Aug-2022,497.9,495.0,500.0,480.0,486.9,485.15,491.46,294774,1448.69,8332,151663,51.45
TEMBO, EQ, 08-Aug-2022,135.6,119.9,132.3,119.9,132.3,130.1,125.87,49299,62.05,575,32247,65.41
TERASOFT, EQ, 08-Aug-2022,40.45,40.85,41.55,40.1,40.55,40.8,40.9,21216,8.68,360,10319,48.64
TEXINFRA, EQ, 08-Aug-2022,58.4,58.45,61.95,58.05,59.0,59.1,59.41,45165,26.83,455,17611,38.99
TEXMOPIPES, EQ, 08-Aug-2022,65.15,65.7,65.95,64.55,65.0,65.2,65.37,48889,31.96,1147,29413,60.16
TEXRAIL, EQ, 08-Aug-2022,41.2,41.5,43.5,41.5,43.2,43.35,42.84,1413025,605.34,5433,787369,55.72
TFCILTD, EQ, 08-Aug-2022,57.55,57.15,59.45,57.15,59.45,58.3,57.97,41294,23.94,534,29580,71.63
TFL, EQ, 08-Aug-2022,7.85,7.85,8.6,7.55,7.75,8.1,8.05,7128,0.57,78,1441,20.22
TGBHOTELS, EQ, 08-Aug-2022,9.1,10.0,10.0,8.9,9.0,8.95,9.17,18248,1.67,148,9122,49.99
THANGAMAYL, EQ, 08-Aug-2022,1128.3,1120.0,1144.1,1120.0,1140.0,1140.15,1136.42,6585,74.83,523,5352,81.28
THEINVEST, EQ, 08-Aug-2022,97.7,97.15,97.4,91.65,96.85,95.25,95.36,2935,2.8,174,1947,66.34
THEJO, SM, 08-Aug-2022,907.1,920.0,1050.0,920.0,1000.0,1017.8,990.26,5550,54.96,31,4950,89.19
THEMISMED, EQ, 08-Aug-2022,809.8,822.0,822.0,785.05,820.0,811.95,810.8,5544,44.95,232,882,15.91
THERMAX, EQ, 08-Aug-2022,2064.75,2074.0,2097.0,2048.0,2070.5,2067.85,2068.39,40255,832.63,5312,20944,52.03
THOMASCOOK, EQ, 08-Aug-2022,71.1,71.3,74.1,69.2,73.1,73.6,72.51,1107351,802.95,8244,397721,35.92
THOMASCOTT, BE, 08-Aug-2022,36.4,34.8,37.0,34.8,36.0,36.6,36.37,962,0.35,12, -, -
THYROCARE, EQ, 08-Aug-2022,630.5,633.7,639.8,628.6,634.2,633.6,634.62,33215,210.79,2638,17902,53.9
TI, EQ, 08-Aug-2022,79.45,81.4,81.4,78.8,80.2,80.0,80.01,108500,86.81,1156,73655,67.88
TIDEWATER, EQ, 08-Aug-2022,1180.7,1195.0,1235.0,1175.0,1191.5,1200.35,1205.29,53145,640.55,6790,20270,38.14
TIIL, EQ, 08-Aug-2022,990.0,999.95,1010.0,985.7,997.9,990.65,997.3,4990,49.77,801,3123,62.59
TIINDIA, EQ, 08-Aug-2022,2306.75,2272.15,2355.9,2206.05,2324.95,2325.55,2293.35,331631,7605.45,27815,92422,27.87
TIJARIA, EQ, 08-Aug-2022,5.0,5.1,5.1,4.6,4.95,4.9,4.86,28263,1.37,86,16848,59.61
TIL, EQ, 08-Aug-2022,94.45,96.7,96.7,94.55,95.1,94.9,95.33,2756,2.63,84,1163,42.2
TIMESGTY, EQ, 08-Aug-2022,57.3,62.4,68.75,54.85,68.75,68.75,65.36,608038,397.43,4917,151922,24.99
TIMETECHNO, EQ, 08-Aug-2022,106.2,111.95,114.4,108.1,108.8,109.25,110.83,5529065,6127.68,41604,1351939,24.45
TIMKEN, EQ, 08-Aug-2022,2932.35,2947.0,2999.0,2908.85,2994.0,2985.1,2958.53,32844,971.7,5508,14820,45.12
TINPLATE, EQ, 08-Aug-2022,301.55,302.75,303.45,298.0,298.8,298.8,299.91,131915,395.63,3955,61026,46.26
TIPSINDLTD, EQ, 08-Aug-2022,1749.55,1722.0,1749.45,1685.0,1700.05,1696.8,1705.99,11868,202.47,1905,8712,73.41
TIRUMALCHM, EQ, 08-Aug-2022,225.4,227.15,228.45,224.1,224.9,225.0,225.96,221822,501.22,5700,81398,36.7
TIRUPATIFL, EQ, 08-Aug-2022,13.75,13.9,13.9,13.15,13.35,13.3,13.46,81675,10.99,309,62650,76.71
TITAN, EQ, 08-Aug-2022,2432.8,2460.0,2474.7,2433.15,2447.5,2446.95,2449.11,1576547,38611.43,110355,542978,34.44
TNIDETF, EQ, 08-Aug-2022,57.61,57.4,58.69,57.01,57.82,57.65,57.54,4251,2.45,106,3333,78.41
TNPETRO, EQ, 08-Aug-2022,101.3,102.0,104.0,96.25,98.1,97.35,99.81,787856,786.34,13762,320825,40.72
TNPL, EQ, 08-Aug-2022,244.9,249.7,257.2,247.0,252.45,252.4,251.12,984366,2471.97,20218,503593,51.16
TNTELE, BE, 08-Aug-2022,7.95,8.3,8.3,7.85,8.25,8.1,8.17,38819,3.17,123, -, -
TOKYOPLAST, EQ, 08-Aug-2022,96.35,97.5,104.95,93.7,98.85,100.55,100.87,256365,258.59,4615,54085,21.1
TORNTPHARM, EQ, 08-Aug-2022,1556.55,1554.8,1566.6,1551.3,1558.85,1555.1,1557.49,179582,2796.98,12605,80774,44.98
TORNTPOWER, EQ, 08-Aug-2022,540.85,540.0,549.65,537.35,548.1,548.5,545.94,445171,2430.35,12147,156494,35.15
TOTAL, EQ, 08-Aug-2022,83.05,85.5,85.5,80.05,82.45,81.9,81.73,25730,21.03,272,19622,76.26
TOUCHWOOD, EQ, 08-Aug-2022,76.2,75.0,84.25,75.0,78.9,78.55,79.94,18481,14.77,417,8475,45.86
TPLPLASTEH, EQ, 08-Aug-2022,172.9,178.0,178.0,169.7,174.95,174.6,174.19,18390,32.03,448,12087,65.73
TREEHOUSE, BE, 08-Aug-2022,14.5,14.5,15.1,13.8,13.8,13.95,14.19,19762,2.81,103, -, -
TREJHARA, EQ, 08-Aug-2022,64.75,65.0,68.2,61.75,64.75,63.6,65.29,95961,62.65,1792,51920,54.11
TRENT, EQ, 08-Aug-2022,1315.9,1315.9,1333.0,1307.45,1316.0,1318.65,1320.06,438066,5782.74,22039,149268,34.07
TRF, BE, 08-Aug-2022,131.75,138.0,138.3,138.0,138.3,138.3,138.29,16622,22.99,45, -, -
TRIDENT, EQ, 08-Aug-2022,40.25,40.6,40.85,39.6,39.9,39.75,39.96,6774038,2706.99,31830,4008254,59.17
TRIGYN, EQ, 08-Aug-2022,104.5,104.5,105.7,102.9,103.45,103.15,104.15,81459,84.84,2381,49934,61.3
TRIL, EQ, 08-Aug-2022,34.35,35.2,37.55,34.45,34.85,34.75,35.78,1008637,360.89,5220,395314,39.19
TRITURBINE, EQ, 08-Aug-2022,189.3,191.9,197.75,189.75,192.8,192.6,194.64,606831,1181.15,10638,162659,26.8
TRIVENI, EQ, 08-Aug-2022,226.65,226.5,229.65,222.5,226.0,226.65,225.83,902985,2039.2,23694,401914,44.51
TTKHLTCARE, EQ, 08-Aug-2022,851.4,856.0,885.0,855.05,861.5,860.25,866.79,13968,121.07,942,9116,65.26
TTKPRESTIG, EQ, 08-Aug-2022,877.8,894.0,894.0,871.65,882.0,881.2,879.1,28390,249.58,3668,13896,48.95
TTL, EQ, 08-Aug-2022,77.7,78.9,84.85,77.95,82.5,82.7,82.65,51438,42.51,1070,25795,50.15
TTML, EQ, 08-Aug-2022,111.85,112.0,113.5,110.35,110.8,110.9,111.57,2634275,2939.0,18279,1192700,45.28
TV18BRDCST, EQ, 08-Aug-2022,38.05,38.3,38.55,37.1,37.4,37.45,37.83,6140938,2323.29,13156,2592400,42.22
TVSELECT, EQ, 08-Aug-2022,217.5,218.45,223.4,214.65,216.45,216.05,218.03,40966,89.32,1825,22258,54.33
TVSMOTOR, EQ, 08-Aug-2022,948.35,949.9,960.9,942.1,955.05,956.7,950.6,1356911,12898.81,29976,488794,36.02
TVSSRICHAK, EQ, 08-Aug-2022,2242.2,2242.1,2265.0,2190.05,2212.4,2238.6,2237.5,8035,179.78,2303,4081,50.79
TVTODAY, EQ, 08-Aug-2022,280.3,280.0,290.75,280.0,287.25,287.05,286.54,87537,250.83,3847,44427,50.75
TVVISION, EQ, 08-Aug-2022,2.35,2.45,2.45,2.45,2.45,2.45,2.45,8829,0.22,12,8762,99.24
TWL, EQ, 08-Aug-2022,122.35,123.05,131.4,120.5,130.9,130.3,127.13,1314743,1671.44,11431,609811,46.38
UBL, EQ, 08-Aug-2022,1617.25,1617.0,1619.95,1597.0,1604.3,1606.65,1609.6,86752,1396.36,7533,51172,58.99
UCALFUEL, EQ, 08-Aug-2022,123.85,124.9,124.9,123.1,124.45,124.25,123.73,10398,12.87,190,6281,60.41
UCOBANK, EQ, 08-Aug-2022,11.85,11.85,11.95,11.65,11.75,11.7,11.81,2991730,353.45,22332,1132653,37.86
UDAICEMENT, EQ, 08-Aug-2022,30.1,30.1,30.65,29.6,29.9,29.85,29.9,127825,38.22,1093,91478,71.57
UFLEX, EQ, 08-Aug-2022,627.6,631.8,647.0,625.15,631.25,631.25,636.92,263996,1681.44,11537,86510,32.77
UFO, EQ, 08-Aug-2022,101.9,102.75,102.75,100.1,101.4,101.55,101.69,117139,119.12,3102,79935,68.24
UGARSUGAR, EQ, 08-Aug-2022,58.75,58.65,62.0,57.65,57.95,57.85,60.08,948291,569.7,6148,236216,24.91
UGROCAP, EQ, 08-Aug-2022,173.8,174.0,175.15,171.0,174.0,173.1,172.84,29274,50.6,1343,17469,59.67
UGROCAP, N1, 08-Aug-2022,679.16,687.0,687.0,676.0,676.0,677.29,681.63,112,0.76,10,103,91.96
UGROCAP, N3, 08-Aug-2022,960.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,49,0.49,1,49,100
UJAAS, BE, 08-Aug-2022,3.3,3.35,3.35,3.2,3.3,3.25,3.26,438151,14.29,625, -, -
UJJIVAN, EQ, 08-Aug-2022,182.15,182.15,184.25,175.55,176.0,176.8,180.06,600016,1080.41,6795,288851,48.14
UJJIVANSFB, EQ, 08-Aug-2022,20.9,20.9,21.5,20.15,20.55,20.45,20.93,2693911,563.94,5768,1336881,49.63
ULTRACEMCO, EQ, 08-Aug-2022,6775.2,6755.0,6775.2,6647.0,6677.45,6677.85,6693.66,313912,21012.2,41479,155252,49.46
UMAEXPORTS, EQ, 08-Aug-2022,55.05,55.15,56.9,54.6,56.15,56.05,56.03,144018,80.69,4410,67942,47.18
UMANGDAIRY, EQ, 08-Aug-2022,55.2,55.95,56.05,55.25,55.9,55.75,55.7,12194,6.79,169,7673,62.92
UMESLTD, BE, 08-Aug-2022,4.85,4.75,4.95,4.65,4.8,4.75,4.79,31255,1.5,80, -, -
UNICHEMLAB, EQ, 08-Aug-2022,298.45,298.45,308.4,295.05,303.9,303.25,303.94,69608,211.57,5048,30500,43.82
UNIDT, EQ, 08-Aug-2022,392.0,392.0,402.95,385.2,388.0,386.2,390.69,56817,221.98,1521,43694,76.9
UNIENTER, EQ, 08-Aug-2022,131.05,132.9,132.9,125.5,126.5,126.75,127.47,13136,16.74,334,6357,48.39
UNIINFO, EQ, 08-Aug-2022,21.4,22.25,23.5,19.3,20.3,21.25,21.32,32973,7.03,226,10356,31.41
UNIONBANK, EQ, 08-Aug-2022,38.9,38.9,39.35,38.65,38.85,38.8,38.96,3901650,1519.92,10574,1853898,47.52
UNITECH, BZ, 08-Aug-2022,1.65,1.7,1.7,1.65,1.7,1.7,1.68,1466567,24.57,623, -, -
UNITEDPOLY, EQ, 08-Aug-2022,37.7,39.8,39.95,37.55,38.1,38.0,38.34,8208,3.15,138,4321,52.64
UNITEDTEA, EQ, 08-Aug-2022,319.7,316.0,326.05,316.0,319.0,317.95,320.49,4098,13.13,176,2499,60.98
UNIVASTU, EQ, 08-Aug-2022,80.9,79.15,85.5,77.5,82.05,82.85,82.36,107362,88.42,1021,45145,42.05
UNIVCABLES, EQ, 08-Aug-2022,182.55,183.7,185.0,179.0,182.0,182.85,182.26,33057,60.25,920,21711,65.68
UNIVPHOTO, EQ, 08-Aug-2022,517.4,508.0,525.0,507.65,525.0,520.5,517.78,444,2.3,84,316,71.17
UNOMINDA, EQ, 08-Aug-2022,521.4,524.15,554.7,519.1,547.0,549.5,540.86,904606,4892.64,25286,325921,36.03
UPL, EQ, 08-Aug-2022,743.45,743.4,751.55,736.55,749.45,749.15,744.54,1589806,11836.77,41606,511026,32.14
URJA, EQ, 08-Aug-2022,13.0,13.15,13.3,12.95,13.1,13.0,13.11,2056233,269.54,4931,973131,47.33
USHAMART, EQ, 08-Aug-2022,151.0,149.5,149.5,142.2,146.4,146.65,146.01,1537472,2244.84,13735,690413,44.91
UTIAMC, EQ, 08-Aug-2022,736.45,736.4,743.0,728.25,732.7,737.75,736.74,256719,1891.36,6000,215258,83.85
UTIBANKETF, EQ, 08-Aug-2022,38.09,38.0,38.66,37.35,38.66,38.54,38.5,57815,22.26,183,9467,16.37
UTINEXT50, EQ, 08-Aug-2022,43.87,44.31,44.31,43.31,44.08,44.04,43.8,14267,6.25,246,10066,70.55
UTINIFTETF, EQ, 08-Aug-2022,1843.88,1850.0,1864.0,1840.0,1862.0,1858.74,1849.72,814,15.06,124,734,90.17
UTISENSETF, EQ, 08-Aug-2022,617.16,610.02,622.3,610.02,622.0,620.59,621.34,25088,155.88,185,24902,99.26
UTISXN50, EQ, 08-Aug-2022,50.74,52.98,52.98,50.74,51.1,50.89,51.12,2552,1.3,90,1082,42.4
UTTAMSTL, BE, 08-Aug-2022,3.3,3.3,3.3,3.2,3.3,3.25,3.27,266476,8.71,332, -, -
UTTAMSUGAR, EQ, 08-Aug-2022,276.1,278.4,282.4,275.5,276.1,277.55,279.05,143225,399.67,4554,51078,35.66
V2RETAIL, EQ, 08-Aug-2022,113.6,115.85,115.85,103.4,109.7,109.9,108.87,85232,92.79,1480,47492,55.72
VADILALIND, EQ, 08-Aug-2022,2348.35,2370.0,2418.8,2315.0,2388.0,2374.4,2367.08,22242,526.49,3881,10967,49.31
VAIBHAVGBL, EQ, 08-Aug-2022,302.95,305.8,305.95,302.0,304.5,303.4,303.66,287122,871.88,7995,152387,53.07
VAISHALI, EQ, 08-Aug-2022,88.7,91.0,91.0,87.95,89.3,88.75,89.68,30741,27.57,245,17344,56.42
VAKRANGEE, EQ, 08-Aug-2022,28.85,28.9,29.1,27.95,28.1,28.0,28.42,1563611,444.42,4333,995307,63.65
VALIANTORG, EQ, 08-Aug-2022,618.55,612.65,625.7,608.0,608.55,610.1,613.05,59521,364.89,3825,26800,45.03
VARDHACRLC, EQ, 08-Aug-2022,51.5,52.15,52.95,51.3,52.2,52.1,52.29,34278,17.92,403,25549,74.53
VARDMNPOLY, EQ, 08-Aug-2022,24.25,25.2,25.45,24.55,24.7,24.7,25.31,19871,5.03,123,15851,79.77
VARROC, EQ, 08-Aug-2022,342.5,346.9,346.9,338.0,339.55,339.75,340.21,158464,539.11,6773,66232,41.8
VASCONEQ, EQ, 08-Aug-2022,23.35,23.5,23.7,22.9,23.0,22.95,23.14,181971,42.12,766,89355,49.1
VASWANI, EQ, 08-Aug-2022,19.75,20.15,20.15,19.35,19.6,19.5,19.65,39973,7.86,294,29107,72.82
VBL, EQ, 08-Aug-2022,1025.25,1024.0,1024.0,992.2,1020.0,1011.65,1004.02,2028176,20363.25,61923,1293790,63.79
VCL, EQ, 08-Aug-2022,11.05,10.9,11.3,10.1,10.4,10.3,10.4,328418,34.15,1537,244925,74.58
VEDL, EQ, 08-Aug-2022,253.25,253.25,258.0,253.15,256.9,256.75,255.87,7700478,19703.07,57575,2961467,38.46
VENKEYS, EQ, 08-Aug-2022,2124.4,2116.5,2158.0,2107.1,2140.0,2142.5,2136.88,99718,2130.86,11524,18482,18.53
VENUSPIPES, EQ, 08-Aug-2022,393.8,398.0,404.0,390.0,398.0,400.15,397.57,64334,255.77,4143,32413,50.38
VENUSREM, EQ, 08-Aug-2022,212.1,216.4,217.45,207.0,209.5,209.75,212.04,37303,79.1,2266,20695,55.48
VERANDA, EQ, 08-Aug-2022,256.4,259.0,263.45,252.1,255.0,253.25,256.95,51672,132.77,1265,35072,67.87
VERTOZ, EQ, 08-Aug-2022,83.55,83.0,84.5,82.3,83.8,83.4,83.25,14302,11.91,258,10847,75.84
VESUVIUS, EQ, 08-Aug-2022,1149.6,1149.0,1190.0,1149.0,1174.8,1177.9,1175.44,7312,85.95,917,4478,61.24
VETO, EQ, 08-Aug-2022,96.35,95.15,99.55,95.15,98.15,98.15,97.59,49139,47.96,914,27716,56.4
VGUARD, EQ, 08-Aug-2022,235.5,236.0,241.9,234.8,238.6,239.05,239.26,237846,569.06,5423,128055,53.84
VHL, EQ, 08-Aug-2022,2951.65,2969.55,3000.0,2915.0,2954.95,2954.3,2960.35,920,27.24,177,731,79.46
VICEROY, BZ, 08-Aug-2022,1.8,1.75,1.75,1.75,1.75,1.75,1.75,17168,0.3,42, -, -
VIDHIING, EQ, 08-Aug-2022,400.25,400.25,402.3,399.1,400.95,400.15,400.29,20777,83.17,1121,15284,73.56
VIJAYA, EQ, 08-Aug-2022,379.95,379.95,380.0,367.05,372.0,369.55,372.14,98461,366.41,7685,57474,58.37
VIJIFIN, EQ, 08-Aug-2022,3.0,3.05,3.05,2.85,2.9,2.9,2.95,110809,3.27,363,65846,59.42
VIKASECO, EQ, 08-Aug-2022,3.6,3.6,3.65,3.55,3.55,3.6,3.6,3299579,118.65,2180,2682997,81.31
